lat,lon,alt,timestamp,ecef_x,ecef_y,ecef_z
22.30273348,114.17697598,10.90468851,1556456573.0,-2417962.2879009284,5385997.602547446,2405465.1242129877
22.30273588,114.17697769,10.95367908,1556456574.0,-2417962.4259034544,5385997.479722532,2405465.388686594
22.30273579,114.17697799,10.98049211,1556456575.0,-2417962.4658134175,5385997.493143722,2405465.3896415853
22.30273565,114.17697832,11.00124375,1556456576.0,-2417962.507107269,5385997.50209971,2405465.383173742
22.30273561,114.17697862,10.99411076,1556456577.0,-2417962.5332939103,5385997.48495228,2405465.3763687424
22.30273549,114.17697867,10.88998692,1556456578.0,-2417962.5006049923,5385997.399558235,2405465.324559627
22.30273521,114.1769788,10.51818952,1556456579.0,-2417962.3767637275,5385997.090995396,2405465.154776198
22.30273498,114.17697892,10.20464191,1556456580.0,-2417962.27319378,5385996.830102736,2405465.01222112
22.30273494,114.17697893,10.13456548,1556456581.0,-2417962.2482690206,5385996.772067045,2405464.981529064
22.30273496,114.17697894,10.09797561,1556456582.0,-2417962.2350002625,5385996.739995031,2405464.9696922107
22.302735,114.17697895,10.07511624,1556456583.0,-2417962.2265900197,5385996.718745328,2405464.9651150997
22.30273503,114.17697895,10.0596255,1556456584.0,-2417962.2202039617,5385996.704520421,2405464.9623098793
22.30273506,114.17697896,10.04850955,1556456585.0,-2417962.216415625,5385996.693565992,2405464.961164893
22.30273508,114.17697896,10.04015159,1556456586.0,-2417962.2129044184,5385996.6857448,2405464.960042058
22.3027351,114.17697896,10.03333247,1556456587.0,-2417962.2099763076,5385996.67922245,2405464.9595032134
22.30273511,114.17697896,10.02753899,1556456588.0,-2417962.207608941,5385996.673949155,2405464.958329093
22.30273511,114.17697895,10.02247244,1556456589.0,-2417962.2047491,5385996.670094808,2405464.956406336
22.30273512,114.17697895,10.0179825,1556456590.0,-2417962.202875668,5385996.66592175,2405464.955726909
22.30273512,114.17697895,10.01401562,1556456591.0,-2417962.2013725447,5385996.662573551,2405464.9542214763
22.30273512,114.17697895,10.010491,1556456592.0,-2417962.200037002,5385996.659598637,2405464.952883882
22.30273512,114.17697895,10.00727974,1556456593.0,-2417962.198820197,5385996.656888211,2405464.9516652077
22.30273513,114.17697895,10.00435585,1556456594.0,-2417962.1975401705,5385996.65403696,2405464.951580097
22.30273513,114.17697895,10.00180892,1556456595.0,-2417962.1965750926,5385996.651887254,2405464.950613536
22.30273513,114.17697895,9.99952231,1556456596.0,-2417962.1957086544,5385996.649957268,2405464.949745767
22.30273514,114.17697895,9.99728723,1556456597.0,-2417962.19468963,5385996.647687397,2405464.94992206
22.30273514,114.17697895,9.99509503,1556456598.0,-2417962.1938589658,5385996.645837097,2405464.94909012
22.30273514,114.17697895,9.992898,1556456599.0,-2417962.193026471,5385996.64398272,2405464.948256346
22.30273514,114.17697895,9.99072879,1556456600.0,-2417962.192204518,5385996.642151824,2405464.94743313
22.30273514,114.17697895,9.98857793,1556456601.0,-2417962.1913895174,5385996.640336416,2405464.9466168783
22.30273514,114.17697894,9.98655417,1556456602.0,-2417962.1896826434,5385996.639050299,2405464.9458488603
22.30273515,114.17697894,9.98470112,1556456603.0,-2417962.188808378,5385996.637102878,2405464.9461701345
22.30273515,114.17697893,9.98302617,1556456604.0,-2417962.1872336753,5385996.63611117,2405464.9455344905
22.30273515,114.17697893,9.98149863,1556456605.0,-2417962.1866548625,5385996.634821867,2405464.9449547883
22.30273515,114.17697893,9.98014088,1556456606.0,-2417962.186140386,5385996.633675874,2405464.944439522
22.30273515,114.17697892,9.97893508,1556456607.0,-2417962.184743452,5385996.633080147,2405464.9439819204
22.30273515,114.17697892,9.97784621,1556456608.0,-2417962.1843308597,5385996.6321611,2405464.943568694
22.30273515,114.17697892,9.97683542,1556456609.0,-2417962.183947853,5385996.631307955,2405464.943185099
22.30273515,114.17697891,9.97580121,1556456610.0,-2417962.182615938,5385996.630857055,2405464.942792616
22.30273515,114.17697891,9.97476208,1556456611.0,-2417962.182222193,5385996.62997999,2405464.9423982655
22.30273516,114.17697891,9.97372781,1556456612.0,-2417962.1816581786,5385996.62872365,2405464.9430302666
22.30273516,114.17697891,9.97271668,1556456613.0,-2417962.1812750427,5385996.627870218,2405464.9426465426
22.30273516,114.17697891,9.97168776,1556456614.0,-2417962.180885166,5385996.62700177,2405464.942256067
22.30273516,114.17697891,9.97062984,1556456615.0,-2417962.180484301,5385996.626108846,2405464.941854586
22.30273516,114.17697891,9.96956987,1556456616.0,-2417962.180082659,5385996.62521419,2405464.941452327
22.30273517,114.17697891,9.96851624,1556456617.0,-2417962.1795113077,5385996.623941509,2405464.9420769806
22.30273517,114.17697891,9.96745382,1556456618.0,-2417962.1791087375,5385996.623044786,2405464.941673792
22.30273574,114.17698022,9.4283036,1556456619.0,-2417962.0881489515,5385996.090845109,2405464.79546299
22.30273896,114.17698589,8.44112257,1556456620.0,-2417962.1916671945,5385994.894897432,2405464.750718562
22.30275232,114.17699943,7.11664327,1556456621.0,-2417962.732661886,5385992.693388201,2405465.6168185207
22.30277435,114.1770184,5.71223676,1556456622.0,-2417963.6045866814,5385989.862875844,2405467.340831919
22.30280825,114.1770385,5.62413164,1556456623.0,-2417964.877207934,5385987.640614144,2405470.7804702385
22.30284609,114.17706011,5.58706619,1556456624.0,-2417966.243299508,5385985.246654591,2405474.6431323844
22.30288442,114.17708503,5.603971,1556456625.0,-2417967.932555792,5385982.73977281,2405478.576476058
22.30291792,114.1771164,5.62496378,1556456626.0,-2417970.312808947,5385980.149310742,2405482.0165342926
22.302944,114.17715408,5.59777039,1556456627.0,-2417973.395668082,5385977.53635047,2405484.678122521
22.30296095,114.17719943,5.55789234,1556456628.0,-2417977.3518611235,5385974.939019891,2405486.3995238147
22.30296475,114.17725139,5.48799611,1556456629.0,-2417982.1443670704,5385972.541540092,2405486.762309603
22.30295243,114.17730674,5.37500779,1556456630.0,-2417987.516661231,5385970.582627738,2405485.457240602
22.30292908,114.17736682,5.27904887,1556456631.0,-2417993.529883225,5385968.861334499,2405483.0286056777
22.30290085,114.17743345,5.25992642,1556456632.0,-2418000.271930088,5385967.115551146,2405480.1291717547
22.30287113,114.17750115,5.25857303,1556456633.0,-2418007.1469369708,5385965.396722623,2405477.083829425
22.30284008,114.17756807,5.2707079,1556456634.0,-2418013.9766227994,5385963.773175331,2405473.90734608
22.30280888,114.17764127,5.28933372,1556456635.0,-2418021.401686166,5385961.895815817,2405470.7179577714
22.30277966,114.1777225,5.30103349,1556456636.0,-2418029.5448863925,5385959.597803841,2405467.728792433
22.30275075,114.17781207,5.31367455,1556456637.0,-2418038.467087794,5385956.936717355,2405464.7717433725
22.30271706,114.17791025,5.3662937,1556456638.0,-2418048.296069839,5385954.12924311,2405461.3401514394
22.30267913,114.17801362,5.42919965,1556456639.0,-2418058.689797822,5385951.273947477,2405457.4780717297
22.302639,114.17811696,5.55638694,1556456640.0,-2418069.1429266795,5385948.558492826,2405453.414994107
22.30260013,114.17821627,5.85505767,1556456641.0,-2418079.260516898,5385946.109527933,2405449.5460806997
22.30256581,114.17831048,6.23788107,1556456642.0,-2418088.8522669766,5385943.772374473,2405446.1752524404
22.30253623,114.17839848,6.67493216,1556456643.0,-2418097.7992246784,5385941.561340615,2405443.3106188127
22.30251355,114.17848361,7.22127867,1556456644.0,-2418106.3990479303,5385939.299140374,2405441.194371886
22.30249092,114.17856751,7.63707181,1556456645.0,-2418114.8329138197,5385936.976729088,2405439.033702197
22.30247026,114.17865341,8.01884895,1556456646.0,-2418123.407984484,5385934.465661676,2405437.061951054
22.30245381,114.17873652,8.27517104,1556456647.0,-2418131.600783088,5385931.805045239,2405435.473907802
22.30244314,114.17880816,8.33090382,1556456648.0,-2418138.5398750454,5385929.237612803,2405434.4019074803
22.30243627,114.17886277,8.33932755,1556456649.0,-2418143.79477369,5385927.203306129,2405433.701266796
22.30243239,114.17889762,8.33366067,1556456650.0,-2418147.135384429,5385925.876438811,2405433.3016068637
22.30243092,114.17891247,8.32021132,1556456651.0,-2418148.551521441,5385925.294703046,2405433.1459001144
22.30243102,114.17891349,8.32897229,1556456652.0,-2418148.649002343,5385925.255215137,2405433.1594699495
22.30243113,114.17891316,8.33156177,1556456653.0,-2418148.6170695755,5385925.267111241,2405433.171722241
22.30243187,114.17891489,8.30997045,1556456654.0,-2418148.7587742605,5385925.147504453,2405433.23934208
22.30243191,114.17891465,8.32085073,1556456655.0,-2418148.739648318,5385925.165283359,2405433.2475691317
22.30243178,114.17891524,8.3107505,1556456656.0,-2418148.7935196995,5385925.136841498,2405433.230417527
22.30243155,114.17891689,8.25994099,1556456657.0,-2418148.933327869,5385925.033136616,2405433.1875718497
22.30243161,114.17891804,8.21336575,1556456658.0,-2418149.0227480037,5385924.94299029,2405433.1760438117
22.30243152,114.17891827,8.19767562,1556456659.0,-2418149.039971852,5385924.923490615,2405433.160868901
22.30243146,114.17891839,8.1889452,1556456660.0,-2418149.048976466,5385924.913357537,2405433.1514086947
22.30243144,114.17891844,8.18321814,1556456661.0,-2418149.05185056,5385924.907180241,2405433.1471862835
22.30243142,114.17891847,8.17897225,1556456662.0,-2418149.0534058968,5385924.903097186,2405433.143525971
22.30243138,114.17891872,8.17496803,1556456663.0,-2418149.0760775264,5385924.890699813,2405433.1379083525
22.30242981,114.1789331,8.13201002,1556456664.0,-2418150.43857228,5385924.307727285,2405432.960758119
22.30242692,114.17896184,8.08067244,1556456665.0,-2418153.170481707,5385923.162226269,2405432.645192728
22.30242311,114.17900073,7.98600888,1556456666.0,-2418156.855928513,5385921.587046563,2405432.2189305266
22.30241896,114.17904748,7.85335092,1556456667.0,-2418161.271684481,5385919.661100171,2405431.743416337
22.30241549,114.17910228,7.67640109,1556456668.0,-2418166.415666174,5385917.331947886,2405431.3207601965
22.30241354,114.17916237,7.42987403,1556456669.0,-2418172.004386781,5385914.662529488,2405431.0274251727
22.30241182,114.17922619,7.09428675,1556456670.0,-2418177.906023098,5385911.751693555,2405430.723855944
22.30240659,114.17929314,6.70694887,1556456671.0,-2418184.1426862306,5385908.799630693,2405430.0410451056
22.30239444,114.17936139,6.31809152,1556456672.0,-2418190.620082456,5385906.056698833,2405428.6486977027
22.30237173,114.17942937,5.88750299,1556456673.0,-2418197.2380445767,5385903.694763833,2405426.158632377
22.30233307,114.17949209,5.35301031,1556456674.0,-2418203.596719303,5385902.078586788,2405421.9950442985
22.30227679,114.17954172,4.91004588,1556456675.0,-2418209.0628793067,5385901.767607126,2405416.0610049106
22.30220931,114.17957418,4.69929015,1556456676.0,-2418213.195805473,5385902.806643035,2405409.0676345285
22.30213923,114.17958938,4.77881942,1556456677.0,-2418215.8610179606,5385904.918822122,2405401.9180491325
22.30206881,114.1795963,5.0763681,1556456678.0,-2418217.836365682,5385907.577504771,2405394.816362741
22.30200751,114.17960078,5.42431697,1556456679.0,-2418219.4444691897,5385910.032079376,2405388.6681527304
22.30195935,114.17960312,5.60037794,1556456680.0,-2418220.560098401,5385911.928161274,2405383.800918416
22.30192953,114.17960365,5.64940916,1556456681.0,-2418221.141770559,5385913.090342234,2405380.764430976
22.30191583,114.17960414,5.67542037,1556456682.0,-2418221.433496769,5385913.61681219,2405379.3707205122
22.30191406,114.17960478,5.6929915,1556456683.0,-2418221.530782449,5385913.672484744,2405379.196049902
22.30191123,114.17960514,5.71330424,1556456684.0,-2418221.6210315465,5385913.782924584,2405378.913821417
22.30190567,114.17960553,5.73913906,1556456685.0,-2418221.763182804,5385914.001414928,2405378.353996682
22.30190084,114.17960674,5.76545254,1556456686.0,-2418221.970032076,5385914.15771545,2405377.8691429514
22.30189524,114.17960782,5.80220577,1556456687.0,-2418222.181870764,5385914.357832441,2405377.3093635095
22.30188279,114.17960855,5.84436295,1556456688.0,-2418222.480760517,5385914.839880484,2405376.0498438724
22.30185859,114.1796091,5.90564543,1556456689.0,-2418222.9722212376,5385915.796108925,2405373.5937798056
22.30182265,114.1796089,5.97828584,1556456690.0,-2418223.599555537,5385917.243634566,2405369.9392475435
22.30177821,114.17960491,6.04040969,1556456691.0,-2418224.0129393265,5385919.16809256,2405365.4098873134
22.30172862,114.17959312,6.08252694,1556456692.0,-2418223.7741661007,5385921.602294293,2405360.3453089767
22.30167581,114.17957222,5.86392928,1556456693.0,-2418222.6356534627,5385924.32437702,2405354.8518984234
22.30162605,114.17954232,5.8470959,1556456694.0,-2418220.675081347,5385927.479680971,2405349.7475290312
22.30158394,114.17950487,6.21725164,1556456695.0,-2418218.0197693883,5385930.987001705,2405345.5737667424
22.30154236,114.17946117,6.46829423,1556456696.0,-2418214.7226771396,5385934.637252427,2405341.409100775
22.30149804,114.17941206,6.56964209,1556456697.0,-2418210.907459246,5385938.494522484,2405336.9069098565
22.30145038,114.17935763,6.58843472,1556456698.0,-2418206.6183445905,5385942.634680221,2405332.0312011708
22.30140114,114.17929963,6.57095656,1556456699.0,-2418202.0070830714,5385946.955460191,2405326.9798533167
22.30135303,114.17924136,6.54216753,1556456700.0,-2418197.3466973654,5385951.234762903,2405322.0399818486
22.30131091,114.17918944,6.55193482,1556456701.0,-2418193.194734564,5385955.048971637,2405317.7284254064
22.30127361,114.17914357,6.59594757,1556456702.0,-2418189.5415000515,5385958.4519634005,2405313.9236801257
22.30124348,114.17910679,6.65091623,1556456703.0,-2418186.6234915336,5385961.205692526,2405310.8576700133
22.30122067,114.17907897,6.70553469,1556456704.0,-2418184.421624743,5385963.300355006,2405308.5414729025
22.3012052,114.17905957,6.75084332,1556456705.0,-2418182.8814004078,5385964.750414416,2405306.9737382466
22.30119511,114.17904666,6.80609651,1556456706.0,-2418181.862425023,5385965.728714961,2405305.960967476
22.30118994,114.17903988,6.8513486,1556456707.0,-2418181.3312169127,5385966.251250131,2405305.448464031
22.30118801,114.1790378,6.89455716,1556456708.0,-2418181.1852829116,5385966.449492082,2405305.267128748
22.30118796,114.1790381,6.9400738,1556456709.0,-2418181.231592992,5385966.477164827,2405305.279278603
22.30118791,114.1790384,6.98346654,1556456710.0,-2418181.2770982133,5385966.50304493,2405305.2906224905
22.30118788,114.17903851,7.02372009,1556456711.0,-2418181.3032090627,5385966.533527751,2405305.302824168
22.30118785,114.17903854,6.94201092,1556456712.0,-2418181.275581569,5385966.464446318,2405305.268744
22.30118846,114.17903922,6.66273173,1556456713.0,-2418181.2231709515,5385966.176641612,2405305.225259997
22.30118914,114.17903982,6.44041959,1556456714.0,-2418181.1836231253,5385965.937612033,2405305.2105652015
22.30118935,114.17904003,6.40508218,1556456715.0,-2418181.1863581263,5385965.890872719,2405305.218670389
22.30118944,114.17904012,6.38465522,1556456716.0,-2418181.1855285056,5385965.866383098,2405305.2201395174
22.30118945,114.17904015,6.3693544,1556456717.0,-2418181.1823781896,5385965.851819185,2405305.2153577507
22.3011894,114.17904013,6.35546609,1556456718.0,-2418181.1760956873,5385965.84285781,2405305.2049648915
22.30118933,114.1790401,6.34202672,1556456719.0,-2418181.1693875086,5385965.835464098,2405305.1926933606
22.30118925,114.17904005,6.3285457,1556456720.0,-2418181.1609556056,5385965.829262682,2405305.1793815074
22.30118916,114.17903999,6.31483521,1556456721.0,-2418181.151668829,5385965.823672982,2405305.1649580575
22.30118907,114.17903993,6.30126074,1556456722.0,-2418181.142433597,5385965.818198088,2405305.1505862246
22.30118898,114.17903987,6.28824632,1556456723.0,-2418181.1334105963,5385965.8131958945,2405305.136426917
22.30118889,114.17903981,6.27595246,1556456724.0,-2418181.124660656,5385965.808801877,2405305.1225410434
22.3011888,114.17903975,6.26444955,1556456725.0,-2418181.1162104467,5385965.80507545,2405305.108955316
22.30118873,114.1790397,6.25377683,1556456726.0,-2418181.108670644,5385965.800860987,2405305.09773366
22.30118865,114.17903965,6.24381871,1556456727.0,-2418181.101573753,5385965.797633018,2405305.085758661
22.30118859,114.17903961,6.23448144,1556456728.0,-2418181.095307936,5385965.793740325,2405305.0760682933
22.30118852,114.17903956,6.225745,1556456729.0,-2418181.0885018907,5385965.79116015,2405305.0655814083
22.30118846,114.17903952,6.21760162,1556456730.0,-2418181.0826885016,5385965.78827514,2405305.056344092
22.30118841,114.17903949,6.21002369,1556456731.0,-2418181.0778573053,5385965.785061993,2405305.048345868
22.30118836,114.17903945,6.20291545,1556456732.0,-2418181.0722640725,5385965.782667329,2405305.040525879
22.30118832,114.17903942,6.19618249,1556456733.0,-2418181.067580967,5385965.779784021,2405305.0338728176
22.30118827,114.17903938,6.18980079,1556456734.0,-2418181.062263059,5385965.7780025825,2405305.0263285325
22.30118823,114.17903935,6.18379056,1556456735.0,-2418181.057853834,5385965.775729282,2405305.01994973
22.3011882,114.17903932,6.17808382,1556456736.0,-2418181.0533875055,5385965.77332879,2405305.01471061
22.30118816,114.17903929,6.1726205,1556456737.0,-2418181.0491855345,5385965.7715171,2405305.008539346
22.30118812,114.17903926,6.16742934,1556456738.0,-2418181.045086698,5385965.769935122,2405305.002471359
22.30118809,114.17903924,6.16250337,1556456739.0,-2418181.0418562717,5385965.767771576,2405304.9975285227
22.30118806,114.17903921,6.15790038,1556456740.0,-2418181.037808211,5385965.766302687,2405304.99270825
22.30118803,114.17903919,6.15358905,1556456741.0,-2418181.0348107046,5385965.764657918,2405304.9879986546
22.30118799,114.17903917,6.14955184,1556456742.0,-2418181.0320891896,5385965.763627861,2405304.9823685633
22.30118796,114.17903915,6.14571645,1556456743.0,-2418181.0292720417,5385965.762384801,2405304.977839575
22.30118793,114.17903913,6.14204769,1556456744.0,-2418181.0265180394,5385965.761282382,2405304.9733738196
22.30118791,114.17903911,6.13858707,1556456745.0,-2418181.023670798,5385965.759972296,2405304.9700115644
22.30118788,114.17903909,6.13537115,1556456746.0,-2418181.0210884,5385965.759252089,2405304.965717651
22.30118786,114.17903908,6.13234097,1556456747.0,-2418181.019344303,5385965.757883258,2405304.9625187377
22.30118783,114.17903906,6.12943298,1556456748.0,-2418181.0168785956,5385965.757422954,2405304.958341675
22.30118781,114.17903904,6.12663059,1556456749.0,-2418181.0142807933,5385965.756668436,2405304.955229202
22.30118779,114.17903903,6.12397023,1556456750.0,-2418181.01267684,5385965.755611745,2405304.9521706263
22.30118776,114.17903902,6.12143032,1556456751.0,-2418181.011290647,5385965.755040061,2405304.9481332414
22.30118774,114.179039,6.11900425,1556456752.0,-2418181.008835451,5385965.754603171,2405304.9451635727
22.30118772,114.17903899,6.11669191,1556456753.0,-2418181.0073633813,5385965.753840219,2405304.9422370624
22.3011877,114.17903898,6.11453833,1556456754.0,-2418181.0059514754,5385965.753211266,2405304.9393707966
22.30118768,114.17903896,6.11253025,1556456755.0,-2418181.0036546784,5385965.7531271735,2405304.9365597465
22.30118766,114.17903895,6.1106399,1556456756.0,-2418181.002342524,5385965.752720397,2405304.9337933697
22.30118762,114.1790389,6.10883029,1556456757.0,-2418180.997645079,5385965.754836664,2405304.929008598
22.30117867,114.17902807,6.02542564,1556456758.0,-2418180.1020294186,5385966.4846164575,2405303.980415563
22.30116375,114.17900885,6.03139568,1556456759.0,-2418178.5543497843,5385967.872789535,2405302.4541010307
22.30114359,114.17898314,6.03607269,1556456760.0,-2418176.486287644,5385969.7346543465,2405300.390448431
22.3011218,114.17895624,6.04190448,1556456761.0,-2418174.334852468,5385971.710201567,2405298.1602373463
22.30109923,114.17893224,6.06195586,1556456762.0,-2418172.4748375257,5385973.605255134,2405295.855509477
22.30107227,114.17891514,6.08857883,1556456763.0,-2418171.3414891935,5385975.382926901,2405293.103511507
22.30104085,114.1789108,6.09221834,1556456764.0,-2418171.475670311,5385976.773633067,2405289.8858561935
22.30101032,114.1789245,6.07518225,1556456765.0,-2418173.2825124827,5385977.351389761,2405286.7515364997
22.30097823,114.17895455,6.06929399,1556456766.0,-2418176.657378,5385977.308300976,2405283.461621503
22.30093959,114.1789934,6.06815688,1556456767.0,-2418180.974003515,5385977.1489011515,2405279.502448694
22.30089371,114.17903739,6.09531925,1556456768.0,-2418185.9091372285,5385977.073984363,2405274.8122615726
22.30084093,114.17908341,6.11050825,1556456769.0,-2418191.1493163025,5385977.16778091,2405269.4106106963
22.30078216,114.17913049,6.10977338,1556456770.0,-2418196.586198426,5385977.433009361,2405263.389227554
22.30071958,114.17918087,6.14310119,1556456771.0,-2418202.4117726916,5385977.733749906,2405256.9904252314
22.30065595,114.179234,6.17735064,1556456772.0,-2418208.5142757874,5385977.959440464,2405250.484395027
22.30059278,114.17928935,6.21589013,1556456773.0,-2418214.8191738417,5385978.077408403,2405244.027117752
22.30052889,114.17934568,6.23727651,1556456774.0,-2418221.2220861,5385978.167123044,2405237.489562932
22.30046439,114.17940287,6.27939645,1556456775.0,-2418227.72419645,5385978.261409571,2405230.8973768814
22.30040032,114.17946147,6.28503518,1556456776.0,-2418234.3376249475,5385978.248896364,2405224.3353989795
22.30033721,114.17952039,6.3216588,1556456777.0,-2418240.976353406,5385978.212215263,2405217.883529939
22.30027492,114.17957955,6.35298801,1556456778.0,-2418247.621522725,5385978.129488578,2405211.513659897
22.3002129,114.17963836,6.39598922,1556456779.0,-2418254.233566835,5385978.061021616,2405205.1758782063
22.30015413,114.17969289,6.45433492,1556456780.0,-2418260.3931566617,5385978.061555104,2405199.1768868314
22.30010394,114.17973878,6.49961287,1556456781.0,-2418265.587936972,5385978.086819498,2405194.05197685
22.30006029,114.17977611,6.55355747,1556456782.0,-2418269.868775215,5385978.22998585,2405189.6003933107
22.30001862,114.17980324,6.61404823,1556456783.0,-2418273.159185063,5385978.733282693,2405185.354148422
22.29997585,114.17981568,6.69324564,1556456784.0,-2418275.094710769,5385979.914548403,2405181.0023026695
22.29993245,114.17981121,6.77868981,1556456785.0,-2418275.4538534065,5385981.838950748,2405176.588280686
